NoTroncon;DescriptionTroncon;DateCreation;NoHeure;NbMinDispo;TxOccupation
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;13;1440;0,4194
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;14;1440;0,4035
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;15;1440;0,4771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;16;1440;0,5451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;17;1440;0,5729
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;18;1200;0,8567
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-30;20;1200;0,9033
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;9;1440;0,05
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;10;1440;0,1299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;11;1440;0,1785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;12;1440;0,2479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;13;1440;0,4806
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;14;1440;0,6597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;15;1440;0,6458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;16;1440;0,6903
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;17;1440;0,8861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-01-31;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;13;1440;0,5285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;14;1440;0,6778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;15;1440;0,7375
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;16;1440;0,5368
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;17;1440;0,4111
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-01;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;9;1440;0,0313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;10;1440;0,0382
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;11;1440;0,1833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;12;1440;0,2285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;13;1440;0,2667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;14;1440;0,3681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;15;1440;0,3993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;16;1440;0,2875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;17;1440;0,3472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;18;1200;0,1258
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;19;1200;0,1167
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-02;20;1200;0,1933
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;9;1440;0,0403
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;10;1440;0,0833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;11;1440;0,1333
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;12;1440;0,2153
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;13;1440;0,191
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;14;1440;0,2326
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;15;1440;0,1542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;16;1440;0,1049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;17;1440;0,0847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;18;1200;0,1733
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;19;1200;0,295
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-03;20;1200;0,27
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;9;1440;0,041
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;10;1440;0,1354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;11;1440;0,2444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;12;1440;0,2778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;13;1440;0,1931
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;14;1440;0,2986
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;15;1440;0,3174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;16;1440;0,2264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;17;1440;0,2264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;18;1200;0,1875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;19;1200;0,2617
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-04;20;1200;0,3958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;9;1440;0,3049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;10;1440;0,4625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;11;1440;0,4104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;12;1440;0,459
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;13;1440;0,3826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;14;1440;0,334
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;15;1440;0,4097
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;16;1440;0,4264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;17;1440;0,2472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;18;1200;0,27
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;19;1200;0,3358
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-05;20;1200;0,4542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;9;1440;0,1194
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;10;1440;0,2604
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;11;1440;0,3188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;12;1440;0,3097
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;13;1440;0,341
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;14;1440;0,2771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;15;1440;0,2854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;16;1440;0,2597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;17;1440;0,2826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;18;1200;0,3825
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;19;1200;0,3592
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-06;20;1200;0,5875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;9;1440;0,0771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;10;1440;0,0722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;11;1440;0,1972
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;12;1440;0,3347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;13;1440;0,375
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;14;1440;0,3833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;15;1440;0,4493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;16;1440;0,4785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;17;1440;0,4882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-07;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;13;1440;0,1972
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;14;1440;0,3854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;15;1440;0,3354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;16;1440;0,259
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;17;1440;0,1688
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-08;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;9;1440;0,1576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;10;1440;0,2188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;11;1440;0,3076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;12;1440;0,4403
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;13;1440;0,3653
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;14;1440;0,5257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;15;1440;0,4951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;16;1440;0,4674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;17;1440;0,3674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;18;1200;0,7592
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;19;1200;0,8858
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-09;20;1200;0,9067
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;9;1440;0,2278
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;10;1440;0,3778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;11;1440;0,441
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;12;1440;0,4424
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;13;1440;0,4965
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;14;1440;0,3882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;15;1440;0,2875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;16;1440;0,275
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;17;1440;0,1319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;18;1200;0,2867
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;19;1200;0,4342
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-10;20;1200;0,705
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;9;1440;0,0417
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;10;1440;0,0417
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;11;1440;0,1667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;12;1440;0,2556
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;13;1440;0,2236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;14;1440;0,35
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;15;1440;0,2021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;16;1440;0,109
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;17;1440;0,0438
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;18;1200;0,0867
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;19;1200;0,2292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-11;20;1200;0,4242
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;9;1440;0,0368
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;10;1440;0,2368
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;11;1440;0,3014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;12;1440;0,5736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;13;1440;0,4576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;14;1440;0,3979
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;15;1440;0,3215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;16;1440;0,2674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;17;1440;0,4951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;18;1200;0,6692
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;19;1200;0,8075
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-12;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;9;1440;0,0701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;10;1440;0,2236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;11;1440;0,3306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;12;1440;0,4847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;13;1440;0,3722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;14;1440;0,3354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;15;1440;0,3361
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;16;1440;0,35
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;17;1440;0,441
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;18;1200;0,8675
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;19;1200;0,8992
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-13;20;1200;0,8867
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;9;1440;0,1667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;10;1440;0,3979
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;11;1440;0,2931
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;12;1440;0,4646
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;13;1440;0,5285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;14;1440;0,6042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;15;1440;0,6868
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;16;1440;0,9257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;17;1440;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-14;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;13;1440;0,3326
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;14;1440;0,4688
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;15;1440;0,8549
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;16;1440;0,766
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;17;1440;0,6958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-15;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;9;1440;0,1125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;10;1440;0,1639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;11;1440;0,2049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;12;1440;0,3236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;13;1440;0,1972
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;14;1440;0,1854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;15;1440;0,1618
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;16;1440;0,2681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;17;1440;0,2854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;18;1200;0,4342
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;19;1200;0,6208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-16;20;1200;0,9917
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;9;1440;0,1021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;10;1440;0,2215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;11;1440;0,2576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;12;1440;0,2951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;13;1440;0,309
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;14;1440;0,5451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;15;1440;0,5208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;16;1440;0,2847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;17;1440;0,2444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;18;1200;0,4233
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;19;1200;0,6358
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-17;20;1200;0,8292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;9;1440;0,0479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;10;1440;0,4056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;11;1440;0,4785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;12;1440;0,3771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;13;1440;0,5563
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;14;1440;0,6021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;15;1440;0,5632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;16;1440;0,6049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;17;1440;0,5667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;18;1200;0,8092
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;19;1200;0,9833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-18;20;1200;0,8458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;9;1440;0,1583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;10;1440;0,2729
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;11;1440;0,3139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;12;1440;0,4181
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;13;1440;0,6188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;14;1440;0,3507
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;15;1440;0,2889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;16;1440;0,3049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;17;1440;0,5986
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;18;1200;0,8142
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;19;1200;0,9217
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-19;20;1200;0,8625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;9;1440;0,0597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;10;1440;0,2958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;11;1440;0,3542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;12;1440;0,2069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;13;1440;0,3396
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;14;1440;0,4174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;15;1440;0,3993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;16;1440;0,4007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;17;1440;0,4646
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;18;1200;0,7575
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;19;1200;0,80
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-20;20;1200;0,8183
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;9;1440;0,0833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;10;1440;0,1444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;11;1440;0,2056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;12;1440;0,359
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;13;1440;0,6625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;14;1440;0,7931
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;15;1440;0,8813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;16;1440;0,8715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;17;1440;0,7882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-21;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;13;1440;0,5653
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;14;1440;0,6465
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;15;1440;0,6139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;16;1440;0,6903
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;17;1440;0,8771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-22;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;9;1440;0,1451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;10;1440;0,3771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;11;1440;0,3549
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;12;1440;0,2965
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;13;1440;0,2861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;14;1440;0,4104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;15;1440;0,3354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;16;1440;0,2396
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;17;1440;0,4188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;18;1200;0,7317
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;19;1200;0,9367
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-23;20;1200;0,8858
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;9;1440;0,0264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;10;1440;0,1576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;11;1440;0,3951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;12;1440;0,3799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;13;1440;0,5201
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;14;1440;0,4569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;15;1440;0,4535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;16;1440;0,2535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;17;1440;0,5764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;18;1200;0,9117
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;19;1200;0,8242
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-24;20;1200;0,7492
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-25;9;1440;0,1965
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-25;10;1440;0,3583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-25;11;1440;0,4313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-25;12;1440;0,4743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-02-25;13;1440;0,5007
